Time,Asset,Timeframe,Type,Confidence,Price,Status,Return
2022-11-09 19:00:00,EUR/USD,1D,LONG 🟢,72%,1.0019538402557373,HIT TP 🟢,2.00%
2022-11-09 19:00:00,GBP/USD,1D,SHORT 🔴,62%,1.1368157863616943,HIT SL 🔴,-3.50%
2022-11-09 19:00:00,AUD/USD,1D,LONG 🟢,71%,0.6434178352355957,HIT TP 🟢,2.00%
2022-11-08 19:00:00,GBP/USD,4D,LONG 🟢,61%,1.1695632934570312,HIT TP 🟢,2.00%
2022-11-07 19:00:00,GBP/USD,1D,LONG 🟢,65%,1.1517950296401978,FLIP 🔄,-1.30%
2022-11-06 19:00:00,EUR/USD,1D,LONG 🟢,72%,0.9928810596466064,HIT TP 🟢,2.00%
2022-11-06 19:00:00,AUD/USD,1D,LONG 🟢,70%,0.6439315676689148,HIT TP 🟢,2.00%
2022-11-06 19:00:00,DXY Index,4D,SHORT 🔴,49%,108.20999908447266,FLIP 🔄,3.35%
2022-11-04 20:00:00,Gold Futures,4D,LONG 🟢,49%,1712.0999755859375,HIT TP 🟢,7.00%
2022-11-04 20:00:00,EUR/USD,4D,LONG 🟢,56%,1.0018634796142578,HIT TP 🟢,2.00%
2022-11-04 00:00:00,DXY Index,1D,SHORT 🔴,54%,110.87999725341797,TIME LIMIT ⌛,5.98%
2022-11-04 00:00:00,Gold Futures,1D,LONG 🟢,48%,1672.5,HIT TP 🟢,7.00%
2022-11-03 20:00:00,GBP/USD,1D,SHORT 🔴,56%,1.1171187162399292,HIT SL 🔴,-3.50%
2022-11-03 20:00:00,AUD/USD,4D,SHORT 🔴,49%,0.6439315676689148,HIT SL 🔴,-3.50%
2022-11-03 00:00:00,DXY Index,1D,LONG 🟢,52%,112.93000030517578,FLIP 🔄,-1.82%
2022-11-02 20:00:00,EUR/USD,1D,SHORT 🔴,62%,0.9814409017562866,FLIP 🔄,-1.17%
2022-11-02 20:00:00,AUD/USD,1D,SHORT 🔴,60%,0.6338501572608948,FLIP 🔄,-1.59%
2022-11-01 20:00:00,US Oil,4D,LONG 🟢,45%,92.61000061035156,HIT SL 🔴,-3.00%
2022-10-27 20:00:00,AUS 200,4D,LONG 🟢,44%,6976.89990234375,HIT TP 🟢,7.00%
2022-10-27 20:00:00,GBP/USD,4D,LONG 🟢,54%,1.159595012664795,HIT SL 🔴,-3.50%
2022-10-26 19:00:00,AUD/USD,1D,LONG 🟢,72%,0.6493498086929321,FLIP 🔄,-2.39%
2022-10-25 19:00:00,GBP/USD,1D,LONG 🟢,66%,1.146223783493042,FLIP 🔄,-2.54%
2022-10-25 19:00:00,EUR/USD,1D,LONG 🟢,70%,0.9963731169700623,FLIP 🔄,-1.50%
2022-10-25 00:00:00,Silver Futures,1D,LONG 🟢,43%,19.339000701904297,HIT TP 🟢,7.00%
2022-10-25 00:00:00,DXY Index,1D,SHORT 🔴,55%,110.94999694824219,FLIP 🔄,-1.78%
2022-10-23 20:00:00,Gold Futures,4D,SHORT 🔴,42%,1660.699951171875,HIT SL 🔴,-3.00%
2022-10-23 19:00:00,GBP/USD,1D,LONG 🟢,64%,1.1344685554504395,HIT TP 🟢,2.00%
2022-10-23 19:00:00,EUR/USD,1D,LONG 🟢,69%,0.9860085844993591,HIT TP 🟢,2.00%
2022-10-22 20:00:00,AUD/USD,4D,SHORT 🔴,48%,0.6493498086929321,HIT TP 🟢,2.00%
2022-10-21 00:00:00,S&P 500,1D,LONG 🟢,47%,3752.75,HIT TP 🟢,7.00%
2022-10-19 20:00:00,GBP/USD,4D,SHORT 🔴,45%,1.1344685554504397,FLIP 🔄,-2.21%
2022-10-19 19:00:00,GBP/USD,1D,SHORT 🔴,54%,1.1211013793945312,FLIP 🔄,-1.19%
2022-10-19 19:00:00,EUR/USD,1D,SHORT 🔴,62%,0.9766482710838318,FLIP 🔄,-0.96%
2022-10-18 19:00:00,AUD/USD,1D,SHORT 🔴,47%,0.6316401362419128,FLIP 🔄,-2.80%
2022-10-17 19:00:00,EUR/USD,1D,LONG 🟢,66%,0.9846396446228027,FLIP 🔄,-0.81%
2022-10-15 20:00:00,EUR/USD,4D,SHORT 🔴,57%,0.9766482710838318,FLIP 🔄,-2.58%
2022-10-13 19:00:00,GBP/USD,1D,LONG 🟢,67%,1.1303905248641968,FLIP 🔄,-0.82%
2022-10-12 19:00:00,GBP/USD,1D,SHORT 🔴,50%,1.11055588722229,FLIP 🔄,-1.79%
2022-10-11 20:00:00,GBP/USD,4D,SHORT 🔴,42%,1.1303905248641968,HIT TP 🟢,2.00%
2022-10-06 19:00:00,GBP/USD,1D,SHORT 🔴,59%,1.1162084341049194,HIT TP 🟢,2.00%
2022-10-06 19:00:00,EUR/USD,1D,SHORT 🔴,59%,0.9789045453071594,FLIP 🔄,-0.59%
2022-10-06 00:00:00,DXY Index,1D,LONG 🟢,54%,112.26000213623047,FLIP 🔄,-1.17%
2022-10-04 19:00:00,GBP/USD,1D,LONG 🟢,57%,1.1451343297958374,FLIP 🔄,-2.53%
2022-10-04 19:00:00,EUR/USD,1D,LONG 🟢,68%,0.998432457447052,FLIP 🔄,-1.96%
2022-10-04 09:00:00,AUS 200,1D,LONG 🟢,51%,6815.7001953125,HIT TP 🟢,7.00%
2022-10-04 00:00:00,DXY Index,1D,SHORT 🔴,52%,110.06999969482422,FLIP 🔄,-1.99%
2022-10-03 19:00:00,AUD/USD,1D,SHORT 🔴,58%,0.6501798629760742,HIT TP 🟢,2.00%
2022-10-03 00:00:00,Gold Futures,1D,LONG 🟢,48%,1692.9000244140625,HIT SL 🔴,-3.00%
2022-09-29 19:00:00,GBP/USD,1D,SHORT 🔴,65%,1.1169440746307373,FLIP 🔄,-2.52%
2022-09-28 19:00:00,EUR/USD,1D,SHORT 🔴,62%,0.9708172082901001,FLIP 🔄,-2.84%
2022-09-28 00:00:00,DXY Index,1D,LONG 🟢,55%,112.5999984741211,FLIP 🔄,-2.25%
2022-09-22 19:00:00,EUR/USD,1D,SHORT 🔴,62%,0.9841550588607788,HIT TP 🟢,2.00%
2022-09-13 19:00:00,AUD/USD,1D,SHORT 🔴,66%,0.6743001937866211,HIT TP 🟢,2.00%
2022-09-13 19:00:00,EUR/USD,1D,SHORT 🔴,63%,0.9982032775878906,HIT TP 🟢,2.00%
2022-09-12 19:00:00,AUD/USD,1D,LONG 🟢,71%,0.689398467540741,FLIP 🔄,-2.19%
2022-09-11 19:00:00,EUR/USD,1D,LONG 🟢,61%,1.0071406364440918,FLIP 🔄,-0.89%
2022-09-11 10:00:00,AUS 200,1D,LONG 🟢,51%,6964.5,HIT SL 🔴,-3.00%
2022-09-08 19:00:00,GBP/USD,1D,SHORT 🔴,72%,1.1521600484848022,HIT TP 🟢,2.00%
2022-09-07 20:00:00,DXY Index,4D,LONG 🟢,57%,109,FLIP 🔄,-0.72%
2022-09-07 19:00:00,AUD/USD,1D,SHORT 🔴,63%,0.6751401424407959,FLIP 🔄,-2.11%
2022-09-05 20:00:00,EUR/USD,4D,SHORT 🔴,58%,1.0012015104293823,HIT TP 🟢,2.00%
2022-08-28 19:00:00,AUD/USD,1D,SHORT 🔴,65%,0.6866905689239502,HIT TP 🟢,2.00%
2022-08-27 20:00:00,AUD/USD,4D,SHORT 🔴,55%,0.6828502416610718,HIT TP 🟢,2.00%
2022-08-25 19:00:00,AUD/USD,1D,LONG 🟢,66%,0.6963981986045837,FLIP 🔄,-1.39%
2022-08-25 00:00:00,Nasdaq 100,1D,LONG 🟢,48%,13143.580078125,HIT SL 🔴,-3.00%
2022-08-24 10:00:00,AUS 200,1D,LONG 🟢,56%,7048.10009765625,HIT SL 🔴,-3.00%
2022-08-22 10:00:00,AUS 200,1D,SHORT 🔴,42%,6961.7998046875,FLIP 🔄,-1.24%
2022-08-21 19:00:00,EUR/USD,1D,SHORT 🔴,63%,1.0035223960876465,FLIP 🔄,-0.36%
2022-08-19 00:00:00,S&P 500,1D,LONG 🟢,47%,4228.47998046875,HIT SL 🔴,-3.00%
2022-08-18 19:00:00,GBP/USD,1D,SHORT 🔴,60%,1.193274736404419,HIT TP 🟢,2.00%
2022-08-17 19:00:00,AUD/USD,1D,SHORT 🔴,70%,0.693040132522583,FLIP 🔄,-0.48%
2022-08-17 00:00:00,Gold Futures,1D,SHORT 🔴,44%,1760.300048828125,HIT TP 🟢,7.00%
2022-08-15 20:00:00,AUD/USD,4D,SHORT 🔴,59%,0.691119909286499,HIT TP 🟢,2.00%
2022-08-15 19:00:00,EUR/USD,1D,SHORT 🔴,64%,1.0161981582641602,HIT TP 🟢,2.00%
2022-08-15 19:00:00,GBP/USD,1D,SHORT 🔴,61%,1.205690860748291,HIT TP 🟢,2.00%
2022-08-15 19:00:00,AUD/USD,1D,LONG 🟢,69%,0.7020002603530884,FLIP 🔄,-1.28%
2022-08-15 00:00:00,DXY Index,1D,LONG 🟢,51%,106.55000305175781,HIT TP 🟢,7.00%
2022-08-12 20:00:00,Gold Futures,4D,SHORT 🔴,45%,1773.199951171875,HIT TP 🟢,7.00%
2022-08-10 19:00:00,GBP/USD,1D,LONG 🟢,62%,1.2212995290756226,FLIP 🔄,-1.28%
2022-08-10 19:00:00,EUR/USD,1D,LONG 🟢,62%,1.0300782918930054,FLIP 🔄,-1.35%
2022-08-10 00:00:00,DXY Index,1D,SHORT 🔴,54%,105.19999694824219,FLIP 🔄,-1.28%
2022-08-08 19:00:00,AUD/USD,1D,LONG 🟢,71%,0.6987700462341309,HIT TP 🟢,2.00%
2022-08-07 20:00:00,AUD/USD,4D,LONG 🟢,58%,0.7102898359298706,FLIP 🔄,-2.70%
2022-08-07 19:00:00,EUR/USD,1D,SHORT 🔴,62%,1.0170871019363403,FLIP 🔄,-1.28%
2022-08-07 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.2059526443481445,FLIP 🔄,-1.27%
2022-08-07 19:00:00,AUD/USD,1D,SHORT 🔴,71%,0.6902502179145813,FLIP 🔄,-1.23%
2022-08-05 00:00:00,DXY Index,1D,LONG 🟢,53%,106.62000274658203,FLIP 🔄,-1.33%
2022-08-04 19:00:00,EUR/USD,1D,LONG 🟢,61%,1.024779200553894,FLIP 🔄,-0.75%
2022-08-04 00:00:00,DXY Index,1D,SHORT 🔴,50%,105.69000244140625,FLIP 🔄,-0.88%
2022-08-03 19:00:00,AUD/USD,1D,LONG 🟢,71%,0.693899929523468,FLIP 🔄,-0.53%
2022-08-03 00:00:00,DXY Index,1D,LONG 🟢,56%,106.51000213623047,FLIP 🔄,-0.77%
2022-08-02 19:00:00,AUD/USD,1D,SHORT 🔴,68%,0.6890298128128052,FLIP 🔄,-0.71%
2022-08-02 19:00:00,EUR/USD,1D,SHORT 🔴,65%,1.015568733215332,FLIP 🔄,-0.91%
2022-08-01 19:00:00,EUR/USD,1D,LONG 🟢,60%,1.0261356830596924,FLIP 🔄,-1.03%
2022-07-31 19:00:00,AUD/USD,1D,LONG 🟢,67%,0.6971215605735779,FLIP 🔄,-1.16%
2022-07-29 00:00:00,Gold Futures,1D,LONG 🟢,47%,1762.9000244140625,FLIP 🔄,-0.15%
2022-07-29 00:00:00,DXY Index,1D,SHORT 🔴,52%,105.9000015258789,FLIP 🔄,-0.58%
2022-07-27 20:00:00,EUR/USD,4D,SHORT 🔴,56%,1.0208247900009155,HIT TP 🟢,2.00%
2022-07-27 19:00:00,GBP/USD,1D,LONG 🟢,57%,1.2163082361221313,FLIP 🔄,-0.85%
2022-07-24 20:00:00,Nasdaq 100,4D,LONG 🟢,40%,12717.8701171875,HIT TP 🟢,7.00%
2022-07-23 20:00:00,GBP/USD,4D,SHORT 🔴,51%,1.2163082361221311,HIT TP 🟢,2.00%
2022-07-19 19:00:00,AUD/USD,1D,LONG 🟢,71%,0.6897978782653809,HIT TP 🟢,2.00%
2022-07-19 10:00:00,AUS 200,1D,LONG 🟢,49%,6759.2001953125,FLIP 🔄,3.00%
2022-07-19 00:00:00,S&P 500,1D,LONG 🟢,49%,3936.68994140625,HIT TP 🟢,7.00%
2022-07-18 20:00:00,AUD/USD,4D,SHORT 🔴,59%,0.692290186882019,FLIP 🔄,-2.60%
2022-07-17 19:00:00,GBP/USD,1D,SHORT 🔴,74%,1.1888344287872314,FLIP 🔄,-2.31%
2022-07-17 19:00:00,EUR/USD,1D,SHORT 🔴,78%,1.009631872177124,FLIP 🔄,-1.63%
2022-07-15 00:00:00,Nasdaq 100,1D,LONG 🟢,49%,11983.6201171875,HIT TP 🟢,7.00%
2022-07-14 19:00:00,AUD/USD,1D,SHORT 🔴,65%,0.6754885315895081,FLIP 🔄,-2.12%
2022-07-10 19:00:00,GBP/USD,1D,SHORT 🔴,70%,1.2016630172729492,HIT TP 🟢,2.00%
2022-07-10 19:00:00,AUD/USD,1D,SHORT 🔴,70%,0.6845798492431641,HIT TP 🟢,2.00%
2022-07-07 00:00:00,S&P 500,1D,LONG 🟢,40%,3902.6201171875,HIT SL 🔴,-3.00%
2022-07-04 19:00:00,EUR/USD,1D,SHORT 🔴,61%,1.0433186292648315,HIT TP 🟢,2.00%
2022-07-04 19:00:00,GBP/USD,1D,SHORT 🔴,65%,1.211445689201355,HIT TP 🟢,2.00%
2022-06-30 19:00:00,AUD/USD,1D,SHORT 🔴,67%,0.6897598505020142,HIT TP 🟢,2.00%
2022-06-28 19:00:00,GBP/USD,1D,SHORT 🔴,64%,1.2189769744873047,HIT TP 🟢,2.00%
2022-06-26 19:00:00,AUD/USD,1D,SHORT 🔴,67%,0.6943383812904358,HIT TP 🟢,2.00%
2022-06-17 00:00:00,US Oil,1D,SHORT 🔴,42%,109.55999755859375,HIT TP 🟢,7.00%
2022-06-16 19:00:00,GBP/USD,1D,SHORT 🔴,70%,1.2354830503463745,HIT TP 🟢,2.00%
2022-06-15 19:00:00,AUD/USD,1D,SHORT 🔴,68%,0.7016903758049011,HIT TP 🟢,2.00%
2022-06-15 19:00:00,EUR/USD,1D,SHORT 🔴,62%,1.0456204414367676,HIT TP 🟢,2.00%
2022-06-13 00:00:00,Gold Futures,1D,SHORT 🔴,68%,1828,HIT TP 🟢,7.00%
2022-06-10 00:00:00,Gold Futures,1D,LONG 🟢,43%,1871.5,FLIP 🔄,-2.32%
2022-06-09 19:00:00,AUD/USD,1D,SHORT 🔴,63%,0.7098188996315002,HIT TP 🟢,2.00%
2022-06-09 19:00:00,EUR/USD,1D,SHORT 🔴,61%,1.0619205236434937,HIT TP 🟢,2.00%
2022-06-09 19:00:00,GBP/USD,1D,SHORT 🔴,61%,1.2492972612380981,HIT TP 🟢,2.00%
2022-06-08 20:00:00,AUD/USD,4D,SHORT 🔴,58%,0.7018282413482666,HIT TP 🟢,2.00%
2022-06-08 00:00:00,DXY Index,1D,LONG 🟢,55%,102.54000091552734,FLIP 🔄,3.28%
2022-06-07 19:00:00,GBP/USD,1D,LONG 🟢,60%,1.2587324380874634,FLIP 🔄,-0.75%
2022-06-07 00:00:00,DXY Index,1D,SHORT 🔴,55%,102.31999969482422,FLIP 🔄,-0.22%
2022-06-07 00:00:00,S&P 500,1D,LONG 🟢,42%,4160.68017578125,HIT SL 🔴,-3.00%
2022-06-06 00:00:00,DXY Index,1D,LONG 🟢,54%,102.44000244140625,FLIP 🔄,-0.12%
2022-06-05 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.249230146408081,FLIP 🔄,-0.76%
2022-06-03 00:00:00,Gold Futures,1D,SHORT 🔴,56%,1845.4000244140625,FLIP 🔄,-1.41%
2022-06-02 19:00:00,GBP/USD,1D,LONG 🟢,60%,1.2579249143600464,FLIP 🔄,-0.69%
2022-06-02 00:00:00,DXY Index,1D,SHORT 🔴,51%,101.7699966430664,FLIP 🔄,-0.66%
2022-06-02 00:00:00,Gold Futures,1D,LONG 🟢,48%,1866.5,FLIP 🔄,-1.13%
2022-06-01 19:00:00,GBP/USD,1D,SHORT 🔴,62%,1.2483147382736206,FLIP 🔄,-0.77%
2022-06-01 00:00:00,DXY Index,1D,LONG 🟢,54%,102.55000305175781,FLIP 🔄,-0.76%
2022-05-31 20:00:00,AUD/USD,4D,LONG 🟢,56%,0.726900041103363,HIT SL 🔴,-3.50%
2022-05-29 19:00:00,AUD/USD,1D,LONG 🟢,55%,0.7162810564041138,FLIP 🔄,-0.90%
2022-05-29 10:00:00,AUS 200,1D,LONG 🟢,47%,7286.60009765625,HIT SL 🔴,-3.00%
2022-05-25 20:00:00,S&P 500,4D,SHORT 🔴,42%,4158.240234375,HIT TP 🟢,7.00%
2022-05-24 00:00:00,US Oil,1D,LONG 🟢,55%,109.7699966430664,HIT TP 🟢,7.00%
2022-05-23 19:00:00,EUR/USD,1D,LONG 🟢,59%,1.0682048797607422,FLIP 🔄,-0.59%
2022-05-23 19:00:00,GBP/USD,1D,LONG 🟢,60%,1.256754994392395,FLIP 🔄,-0.67%
2022-05-23 00:00:00,DXY Index,1D,SHORT 🔴,49%,102.08000183105469,FLIP 🔄,-0.46%
2022-05-20 20:00:00,GBP/USD,4D,SHORT 🔴,55%,1.2542959451675415,HIT TP 🟢,2.00%
2022-05-19 20:00:00,AUD/USD,4D,SHORT 🔴,54%,0.7088980674743652,FLIP 🔄,-2.54%
2022-05-19 00:00:00,Silver Futures,1D,SHORT 🔴,46%,21.898000717163086,HIT TP 🟢,7.00%
2022-05-18 20:00:00,DXY Index,4D,LONG 🟢,55%,103.1500015258789,HIT TP 🟢,7.00%
2022-05-16 20:00:00,EUR/USD,4D,SHORT 🔴,59%,1.057898759841919,HIT TP 🟢,2.00%
2022-05-16 19:00:00,AUD/USD,1D,SHORT 🔴,61%,0.6972820162773132,FLIP 🔄,-2.72%
2022-05-16 19:00:00,GBP/USD,1D,SHORT 🔴,82%,1.2324832677841187,FLIP 🔄,-1.97%
2022-05-11 19:00:00,EUR/USD,1D,SHORT 🔴,68%,1.05124831199646,FLIP 🔄,-1.61%
2022-05-11 00:00:00,US Oil,1D,LONG 🟢,48%,105.70999908447266,HIT TP 🟢,7.00%
2022-05-05 19:00:00,AUD/USD,1D,SHORT 🔴,68%,0.712100088596344,HIT TP 🟢,2.00%
2022-05-04 20:00:00,Gold Futures,4D,SHORT 🔴,40%,1881.199951171875,HIT TP 🟢,7.00%
2022-05-04 19:00:00,GBP/USD,1D,SHORT 🔴,79%,1.261813759803772,HIT TP 🟢,2.00%
2022-05-04 19:00:00,EUR/USD,1D,SHORT 🔴,69%,1.0622477531433105,HIT TP 🟢,2.00%
2022-04-29 00:00:00,Gold Futures,1D,SHORT 🔴,41%,1909.300048828125,FLIP 🔄,2.24%
2022-04-28 10:00:00,AUS 200,1D,LONG 🟢,49%,7435,HIT SL 🔴,-3.00%
2022-04-21 20:00:00,AUD/USD,4D,SHORT 🔴,53%,0.717849850654602,HIT TP 🟢,2.00%
2022-04-21 19:00:00,AUD/USD,1D,SHORT 🔴,64%,0.7361114025115967,HIT TP 🟢,2.00%
2022-04-21 19:00:00,GBP/USD,1D,SHORT 🔴,54%,1.302626132965088,HIT TP 🟢,2.00%
2022-04-20 19:00:00,AUD/USD,1D,LONG 🟢,64%,0.7446997761726379,FLIP 🔄,-1.15%
2022-04-18 20:00:00,GBP/USD,4D,SHORT 🔴,65%,1.302626132965088,HIT TP 🟢,2.00%
2022-04-18 20:00:00,Gold Futures,4D,LONG 🟢,41%,1931,HIT SL 🔴,-3.00%
2022-04-14 19:00:00,AUD/USD,1D,SHORT 🔴,64%,0.7410151958465576,FLIP 🔄,-0.50%
2022-04-12 19:00:00,EUR/USD,1D,SHORT 🔴,65%,1.0826143026351929,HIT TP 🟢,2.00%
2022-04-11 00:00:00,Silver Futures,1D,LONG 🟢,46%,24.97800064086914,HIT SL 🔴,-3.00%
2022-04-09 20:00:00,AUD/USD,4D,LONG 🟢,64%,0.7451497912406921,HIT SL 🔴,-3.50%
2022-04-05 10:00:00,AUS 200,1D,LONG 🟢,51%,7490.10009765625,HIT SL 🔴,-3.00%
2022-04-04 19:00:00,AUD/USD,1D,LONG 🟢,60%,0.7543901801109314,FLIP 🔄,-1.77%
2022-04-03 19:00:00,AUD/USD,1D,LONG 🟢,63%,0.7486487030982971,HIT TP 🟢,2.00%
2022-04-03 19:00:00,EUR/USD,1D,SHORT 🔴,63%,1.1047282218933105,HIT TP 🟢,2.00%
2022-04-01 00:00:00,DXY Index,1D,LONG 🟢,54%,98.62999725341797,FLIP 🔄,3.50%
2022-03-31 00:00:00,Gold Futures,1D,LONG 🟢,45%,1949.199951171875,HIT SL 🔴,-3.00%
2022-03-30 00:00:00,DXY Index,1D,SHORT 🔴,52%,97.79000091552734,FLIP 🔄,-0.86%
2022-03-29 19:00:00,EUR/USD,1D,LONG 🟢,62%,1.1091516017913818,FLIP 🔄,-0.40%
2022-03-23 20:00:00,GBP/USD,1D,SHORT 🔴,63%,1.3206027746200562,HIT TP 🟢,2.00%
2022-03-22 20:00:00,GBP/USD,1D,LONG 🟢,60%,1.3266470432281494,FLIP 🔄,-0.46%
2022-03-21 20:00:00,AUD/USD,1D,LONG 🟢,67%,0.7395793199539185,HIT TP 🟢,2.00%
2022-03-20 20:00:00,EUR/USD,1D,SHORT 🔴,61%,1.1043134927749634,FLIP 🔄,-0.44%
2022-03-17 20:00:00,EUR/USD,4D,SHORT 🔴,53%,1.1043134927749634,HIT TP 🟢,2.00%
2022-03-17 20:00:00,EUR/USD,1D,LONG 🟢,55%,1.1099518537521362,FLIP 🔄,-0.51%
2022-03-17 20:00:00,GBP/USD,4D,SHORT 🔴,67%,1.316083908081055,HIT TP 🟢,2.00%
2022-03-16 20:00:00,AUD/USD,4D,LONG 🟢,58%,0.738099992275238,HIT TP 🟢,2.00%
2022-03-16 20:00:00,AUD/USD,1D,LONG 🟢,52%,0.7288799285888672,HIT TP 🟢,2.00%
2022-03-16 00:00:00,S&P 500,1D,LONG 🟢,41%,4357.85986328125,HIT SL 🔴,-3.00%
2022-03-15 20:00:00,GBP/USD,1D,SHORT 🔴,57%,1.304648518562317,FLIP 🔄,-1.69%
2022-03-15 20:00:00,AUD/USD,1D,SHORT 🔴,48%,0.7191000580787659,FLIP 🔄,-1.36%
2022-03-15 20:00:00,EUR/USD,1D,SHORT 🔴,47%,1.0969363451004028,FLIP 🔄,-1.19%
2022-03-14 00:00:00,Gold Futures,1D,LONG 🟢,42%,1959.5999755859375,HIT SL 🔴,-3.00%
2022-03-13 20:00:00,AUS 200,4D,LONG 🟢,46%,7294.39990234375,HIT SL 🔴,-3.00%
2022-03-12 19:00:00,AUD/USD,4D,SHORT 🔴,47%,0.7191000580787659,FLIP 🔄,-2.64%
2022-02-28 19:00:00,AUD/USD,4D,LONG 🟢,55%,0.7336999773979187,FLIP 🔄,-1.99%
2022-02-25 00:00:00,Gold Futures,1D,LONG 🟢,43%,1886.5,HIT TP 🟢,7.00%
2022-02-25 00:00:00,US Oil,1D,LONG 🟢,41%,91.58999633789062,HIT TP 🟢,7.00%
2022-02-25 00:00:00,Silver Futures,1D,LONG 🟢,46%,23.996999740600586,HIT TP 🟢,7.00%
2022-02-21 19:00:00,GBP/USD,4D,SHORT 🔴,56%,1.337327480316162,HIT TP 🟢,2.00%
2022-02-20 19:00:00,AUD/USD,4D,LONG 🟢,53%,0.7227997779846191,HIT TP 🟢,2.00%
2022-02-18 00:00:00,DXY Index,1D,LONG 🟢,53%,96.04000091552734,FLIP 🔄,1.82%
2022-02-17 19:00:00,EUR/USD,4D,SHORT 🔴,55%,1.131721019744873,HIT TP 🟢,2.00%
2022-02-16 00:00:00,DXY Index,1D,SHORT 🔴,55%,95.69999694824219,FLIP 🔄,-0.36%
2022-02-11 00:00:00,DXY Index,1D,LONG 🟢,56%,96.08000183105469,FLIP 🔄,-0.40%
2022-02-10 08:00:00,AUS 200,1D,LONG 🟢,40%,7217.2998046875,HIT SL 🔴,-3.00%
2022-02-10 00:00:00,S&P 500,1D,SHORT 🔴,44%,4504.080078125,HIT TP 🟢,7.00%
2022-02-09 00:00:00,S&P 500,1D,LONG 🟢,44%,4587.18017578125,FLIP 🔄,-1.81%
2022-02-07 19:00:00,DXY Index,4D,LONG 🟢,60%,96.08000183105467,HIT TP 🟢,7.00%
2022-02-07 00:00:00,Silver Futures,1D,LONG 🟢,42%,23.076000213623047,HIT TP 🟢,7.00%
2022-02-07 00:00:00,Gold Futures,1D,LONG 🟢,43%,1820.5999755859375,HIT TP 🟢,7.00%
2022-02-06 08:00:00,AUS 200,1D,SHORT 🔴,54%,7110.7998046875,HIT SL 🔴,-3.00%
2022-02-05 19:00:00,Gold Futures,4D,LONG 🟢,50%,1835.199951171875,HIT TP 🟢,7.00%
2022-02-05 19:00:00,Silver Futures,4D,LONG 🟢,44%,23.336000442504883,HIT TP 🟢,7.00%
2022-02-05 19:00:00,AUS 200,4D,LONG 🟢,45%,7288.5,HIT SL 🔴,-3.00%
2022-02-04 00:00:00,S&P 500,1D,SHORT 🔴,46%,4500.52978515625,FLIP 🔄,-1.93%
2022-02-02 00:00:00,DXY Index,1D,SHORT 🔴,55%,95.94000244140625,FLIP 🔄,-0.15%
2022-02-02 00:00:00,S&P 500,1D,LONG 🟢,45%,4589.3798828125,HIT SL 🔴,-3.00%
2022-02-01 19:00:00,EUR/USD,4D,LONG 🟢,52%,1.14357590675354,FLIP 🔄,-1.04%
2022-02-01 19:00:00,GBP/USD,4D,LONG 🟢,55%,1.359841227531433,FLIP 🔄,-1.66%
2022-01-31 19:00:00,AUD/USD,4D,SHORT 🔴,54%,0.7145000696182251,FLIP 🔄,-1.16%
2022-01-30 19:00:00,DXY Index,4D,SHORT 🔴,53%,95.37999725341795,FLIP 🔄,-0.73%
2022-01-27 00:00:00,Gold Futures,1D,SHORT 🔴,52%,1793.300048828125,FLIP 🔄,-1.52%
2022-01-27 00:00:00,DXY Index,1D,LONG 🟢,48%,97.26000213623047,FLIP 🔄,-1.36%
2022-01-24 19:00:00,Gold Futures,4D,SHORT 🔴,40%,1784.9000244140625,FLIP 🔄,-2.82%
2022-01-24 19:00:00,GBP/USD,4D,SHORT 🔴,56%,1.3388315439224243,FLIP 🔄,-1.57%
2022-01-23 19:00:00,AUD/USD,4D,SHORT 🔴,54%,0.7122999429702759,HIT TP 🟢,2.00%
2022-01-16 19:00:00,EUR/USD,4D,SHORT 🔴,55%,1.1343399286270142,FLIP 🔄,-0.81%
2022-01-16 19:00:00,Silver Futures,4D,LONG 🟢,51%,24.711000442504883,HIT SL 🔴,-3.00%
2022-01-15 19:00:00,AUD/USD,4D,SHORT 🔴,55%,0.7187501788139343,HIT TP 🟢,2.00%
2022-01-14 19:00:00,DXY Index,4D,LONG 🟢,61%,95.7300033569336,FLIP 🔄,-0.37%
2022-01-12 19:00:00,EUR/USD,4D,LONG 🟢,54%,1.1457115411758425,FLIP 🔄,-0.99%
2022-01-11 19:00:00,AUD/USD,4D,LONG 🟢,54%,0.7282260060310364,FLIP 🔄,-1.30%
2022-01-10 19:00:00,DXY Index,4D,SHORT 🔴,53%,95.16999816894533,FLIP 🔄,-0.59%
2022-01-08 19:00:00,Gold Futures,4D,LONG 🟢,48%,1827.199951171875,FLIP 🔄,-2.32%
2022-01-04 19:00:00,Gold Futures,4D,SHORT 🔴,43%,1797,FLIP 🔄,-1.68%
2021-12-27 19:00:00,GBP/USD,4D,LONG 🟢,57%,1.349837303161621,FLIP 🔄,-0.82%
2021-12-20 19:00:00,Nasdaq 100,4D,LONG 🟢,40%,16308.2099609375,HIT SL 🔴,-3.00%
2021-12-15 19:00:00,Gold Futures,4D,LONG 🟢,44%,1803.800048828125,FLIP 🔄,-0.38%
2021-12-14 19:00:00,AUD/USD,4D,SHORT 🔴,55%,0.717560887336731,FLIP 🔄,-1.49%
2021-12-07 19:00:00,EUR/USD,4D,SHORT 🔴,57%,1.1293309926986694,FLIP 🔄,-1.45%
